VaMe,time
0.0607,0.001
0.144,0.002
0.1972,0.003
0.186,0.004
0.192,0.005
0.1447,0.006
-0.0353,0.007
-0.1628,0.008
-0.2393,0.009
-0.2633,0.01
-0.2513,0.011
-0.243,0.012
-0.2153,0.013
-0.2333,0.014
-0.1853,0.015
-0.0091,0.016
0.1237,0.017
0.1425,0.018
0.0997,0.019
0.0442,0.02
-0.048,0.021
-0.1463,0.022
-0.12,0.023
0.024,0.024
0.1305,0.025
0.1312,0.026
0.1515,0.027
0.2107,0.028
0.2422,0.029
0.2407,0.03
0.1972,0.031
0.1095,0.032
-0.0015,0.033
0.0007,0.034
0.0712,0.035
0.0607,0.036
0.036,0.037
0.0667,0.038
0.156,0.039
0.198,0.04
0.1575,0.041
0.0367,0.042
-0.2041,0.043
-0.4013,0.044
-0.2993,0.045
-0.0615,0.046
0.0502,0.047
0.0652,0.048
0.0217,0.049
0.0045,0.05
0.0847,0.051
0.1395,0.052
0.1342,0.053
0.162,0.054
0.1897,0.055
0.0517,0.056
-0.2468,0.057
-0.3683,0.058
-0.255,0.059
-0.12,0.06
0.0517,0.061
0.1342,0.062
0.081,0.063
0.003,0.064
-0.0788,0.065
-0.135,0.066
-0.2355,0.067
-0.2385,0.068
-0.063,0.069
0.0577,0.07
0.099,0.071
0.06,0.072
-0.054,0.073
-0.0706,0.074
-0.0578,0.075
-0.0143,0.076
0.0712,0.077
0.0555,0.078
0.0457,0.079
0.1597,0.08
0.2107,0.081
0.1312,0.082
-0.003,0.083
-0.1305,0.084
-0.105,0.085
-0.0256,0.086
0.0345,0.087
0.0165,0.088
-0.0346,0.089
0.0105,0.09
-0.0038,0.091
-0.057,0.092
-0.0405,0.093
0.0517,0.094
0.165,0.095
0.1837,0.096
0.1477,0.097
0.0277,0.098
-0.1238,0.099
-0.1613,0.1
-0.0698,0.101
-0.0555,0.102
-0.2041,0.103
-0.2528,0.104
-0.1485,0.105
-0.0361,0.106
-0.0165,0.107
-0.0525,0.108
-0.0218,0.109
-0.0368,0.11
-0.0315,0.111
0.1402,0.112
0.2212,0.113
0.1095,0.114
-0.0578,0.115
-0.18,0.116
-0.2468,0.117
-0.2595,0.118
-0.1605,0.119
-0.1283,0.12
-0.1268,0.121
0.0082,0.122
0.1365,0.123
0.2392,0.124
0.2467,0.125
0.159,0.126
0.108,0.127
0.15,0.128
0.2385,0.129
0.1935,0.13
0.0307,0.131
-0.1441,0.132
-0.1613,0.133
-0.177,0.134
-0.2423,0.135
-0.1433,0.136
0.0292,0.137
0.1245,0.138
0.1087,0.139
0.0382,0.14
-0.0728,0.141
-0.0495,0.142
0.033,0.143
-0.0038,0.144
-0.0098,0.145
-0.0068,0.146
0.0652,0.147
0.3045,0.148
0.4365,0.149
0.2752,0.15
-0.0256,0.151
-0.1411,0.152
-0.0675,0.153
-0.0728,0.154
-0.0623,0.155
-0.105,0.156
-0.2565,0.157
-0.2933,0.158
-0.3008,0.159
-0.2468,0.16
-0.1065,0.161
0.0592,0.162
0.2632,0.163
0.339,0.164
0.3292,0.165
0.2565,0.166
0.0562,0.167
-0.1538,0.168
-0.216,0.169
-0.1433,0.17
-0.0323,0.171
0.0967,0.172
0.1425,0.173
0.2017,0.174
0.2407,0.175
0.1267,0.176
-0.135,0.177
-0.2985,0.178
-0.1538,0.179
-0.0278,0.18
0.0202,0.181
0.024,0.182
-0.0361,0.183
-0.0015,0.184
0.0952,0.185
0.1447,0.186
0.177,0.187
0.2332,0.188
0.3105,0.189
0.378,0.19
0.282,0.191
0.1687,0.192
0.0292,0.193
-0.4208,0.194
-0.7733,0.195
-0.6413,0.196
-0.4073,0.197
-0.2243,0.198
-0.039,0.199
0.0142,0.2
0.018,0.201
0.0795,0.202
0.108,0.203
0.075,0.204
0.057,0.205
0.0112,0.206
-0.0518,0.207
-0.0053,0.208
0.0967,0.209
0.1282,0.21
0.1402,0.211
0.168,0.212
0.192,0.213
0.1665,0.214
0.0802,0.215
0.0885,0.216
0.0637,0.217
-0.03,0.218
-0.0203,0.219
0.009,0.22
-0.0053,0.221
-0.129,0.222
-0.2543,0.223
-0.2325,0.224
-0.2333,0.225
-0.183,0.226
-0.0728,0.227
-0.0563,0.228
0.006,0.229
-0.0158,0.23
-0.0518,0.231
0.0382,0.232
0.072,0.233
0.105,0.234
0.1335,0.235
0.093,0.236
-0.0353,0.237
-0.1823,0.238
-0.1973,0.239
-0.0368,0.24
0.0742,0.241
0.1672,0.242
0.3052,0.243
0.291,0.244
0.2122,0.245
0.1305,0.246
0.1042,0.247
-0.0346,0.248
-0.267,0.249
-0.3803,0.25
-0.3818,0.251
-0.246,0.252
-0.0893,0.253
0.0007,0.254
0.0697,0.255
0.0705,0.256
0.0052,0.257
-0.0158,0.258
0.0277,0.259
0.0877,0.26
0.1155,0.261
0.1327,0.262
0.1027,0.263
0.0382,0.264
-0.012,0.265
-0.0375,0.266
-0.0015,0.267
0.0517,0.268
0.1177,0.269
0.1477,0.27
0.1035,0.271
0.015,0.272
-0.078,0.273
-0.0975,0.274
-0.0675,0.275
0.0082,0.276
0.087,0.277
0.1215,0.278
0.117,0.279
0.0412,0.28
-0.0293,0.281
-0.0856,0.282
-0.1073,0.283
-0.0555,0.284
-0.0203,0.285
-0.0218,0.286
0.0135,0.287
0.0465,0.288
0.0045,0.289
-0.0248,0.29
-0.0518,0.291
-0.0765,0.292
-0.0668,0.293
-0.0428,0.294
-0.0323,0.295
-0.0953,0.296
-0.1215,0.297
-0.057,0.298
0.0232,0.299
0.0382,0.3
0.0315,0.301
0.0142,0.302
0.0285,0.303
