VaMe,time
0.0615,0.001
0.0697,0.002
0.0712,0.003
0.0855,0.004
0.0915,0.005
0.0667,0.006
0.0202,0.007
-0.0053,0.008
0.0157,0.009
0.0382,0.01
0.0352,0.011
-0.0023,0.012
-0.0615,0.013
-0.0765,0.014
-0.0398,0.015
-0.0315,0.016
-0.0465,0.017
-0.0256,0.018
-0.003,0.019
0.0082,0.02
0.0127,0.021
-0.006,0.022
-0.0143,0.023
-0.0203,0.024
-0.0015,0.025
0.0465,0.026
0.105,0.027
0.1447,0.028
0.1222,0.029
0.0255,0.03
-0.1373,0.031
-0.2288,0.032
-0.1763,0.033
-0.0915,0.034
-0.0375,0.035
-0.0263,0.036
0.0,0.037
0.06,0.038
0.0765,0.039
0.06,0.04
0.0195,0.041
-0.0346,0.042
-0.0181,0.043
-0.0068,0.044
-0.0533,0.045
-0.0863,0.046
-0.048,0.047
0.0157,0.048
0.027,0.049
0.0165,0.05
-0.0165,0.051
-0.0443,0.052
-0.0511,0.053
-0.0915,0.054
-0.129,0.055
-0.1163,0.056
-0.0548,0.057
-0.0038,0.058
0.0112,0.059
0.0105,0.06
0.0045,0.061
-0.006,0.062
-0.0218,0.063
-0.024,0.064
-0.0203,0.065
-0.0293,0.066
-0.0383,0.067
-0.0046,0.068
0.0247,0.069
0.0262,0.07
0.0427,0.071
0.0495,0.072
0.0427,0.073
0.0232,0.074
-0.0188,0.075
-0.0293,0.076
0.0112,0.077
0.0367,0.078
0.039,0.079
0.054,0.08
0.06,0.081
0.075,0.082
0.078,0.083
0.0735,0.084
0.0825,0.085
0.0952,0.086
0.1027,0.087
0.0937,0.088
0.0562,0.089
-0.0165,0.09
-0.0578,0.091
-0.0511,0.092
-0.0503,0.093
-0.0218,0.094
0.0255,0.095
0.0465,0.096
0.0742,0.097
0.0862,0.098
0.0705,0.099
0.0352,0.1
-0.0053,0.101
-0.015,0.102
0.0105,0.103
0.054,0.104
0.0615,0.105
0.0082,0.106
-0.0436,0.107
-0.0503,0.108
-0.0368,0.109
-0.0218,0.11
-0.03,0.111
-0.039,0.112
-0.0285,0.113
-0.0143,0.114
-0.015,0.115
-0.0233,0.116
-0.0105,0.117
0.009,0.118
