VaMe,time
-0.0015585201948253864,0.001
-0.0010104284067362253,0.002
-0.00046142787687502776,0.003
8.816138454962925e-05,0.004
0.0006380225654315635,0.005
0.001187841610825925,0.006
0.0017373073455749048,0.007
0.002286114250023192,0.008
0.0028339680061691473,0.009
0.0033805918592700857,0.01
0.003925732006731476,0.011
0.0044691609456416915,0.012
0.005010678049367587,0.013
0.005550106879981242,0.014
0.006087289095449778,0.015
0.006622076350024326,0.016
0.007154324606528097,0.017
0.007683895269574299,0.018
0.008210662294998526,0.019
0.008734520555670134,0.02
0.009255391944557241,0.021
0.00977322795179783,0.022
0.010288008448487908,0.023
0.010799736943181527,0.024
0.011308433000223805,0.025
0.011814123112664558,0.026
0.012316832815592484,0.027
0.012816583490704948,0.028
0.013313393999428037,0.029
0.0138072830918739,0.03
0.014298269031802443,0.031
0.014786366196164307,0.032
0.01527158075487824,0.033
0.01575390803981898,0.034
0.016233331957695128,0.035
0.016709824690649827,0.036
0.017183347136678594,0.037
0.017653852760605306,0.038
0.018121295010939238,0.039
0.018585635298720954,0.04
0.01904684830100392,0.041
0.01950492262046958,0.042
0.019959856479402554,0.043
0.02041164986807908,0.044
0.02086029572184387,0.045
0.021305772754120055,0.046
0.021748041311417665,0.047
0.022187041685160058,0.048
0.022622693787798104,0.049
0.023054898584134936,0.05
0.02348354274748801,0.051
0.023908507129961915,0.052
0.02432967767670404,0.053
0.024746955648637815,0.054
0.02516026339829114,0.055
0.02556954289635888,0.056
0.025974746288302618,0.057
0.026375822513928178,0.058
0.02677271007065765,0.059
0.027165342107914766,0.06
0.02755365747882684,0.061
0.027937608087471023,0.062
0.02831715926409201,0.063
0.02869228420949814,0.064
0.02906295468399744,0.065
0.029429130784558798,0.066
0.029790753521790166,0.067
0.03014774359149049,0.068
0.030500006614136654,0.069
0.03084744212606982,0.07
0.03118995348517826,0.071
0.031527456339702595,0.072
0.03185988281076199,0.073
0.03218717850238027,0.074
0.03250929214747698,0.075
0.03282616482197496,0.076
0.03313773027224922,0.077
0.03344392945326481,0.078
0.03374472948557218,0.079
