VaMe,time
-0.0002910091303720729,0.001
0.018085354226480804,0.002
0.034497172518000496,0.003
0.04657772141013762,0.004
0.05183376817115244,0.005
0.048538981507060555,0.006
0.036552307749453485,0.007
0.017767859695964883,0.008
-0.003835288064223227,0.009
-0.022958028731594995,0.01
-0.03468466396810557,0.011
-0.03633577511179396,0.012
-0.028391487260819945,0.013
-0.013906967086099968,0.014
0.003083403116166718,0.015
0.018803322899657617,0.016
0.029938098597590855,0.017
0.03369656675529508,0.018
0.02861272150039146,0.019
0.015491006907246002,0.02
-0.002597174452768439,0.021
-0.021407009616584656,0.022
-0.03692022515602903,0.023
-0.04620885055319934,0.024
-0.0475813312147795,0.025
-0.04059122760969449,0.026
-0.0264003518952697,0.027
-0.008013390326845556,0.028
0.01041890643617632,0.029
0.02512412767839526,0.03
0.03404269847801245,0.031
0.037035104353651094,0.032
0.035049884067645504,0.033
0.029211561394713367,0.034
0.020584264551830354,0.035
0.010495258822124168,0.036
0.0007384117897787135,0.037
-0.006755330769309433,0.038
-0.010504639890279171,0.039
-0.00984528744593933,0.04
-0.004995390258983526,0.041
0.0030279393879014513,0.042
0.0125131897333941,0.043
0.021107198230619,0.044
0.026051152601601884,0.045
0.024992739086964075,0.046
0.017154786230553287,0.047
0.003914690012054636,0.048
-0.01184763254840845,0.049
-0.02710086052011922,0.05
-0.03952095167443736,0.051
-0.047400091918734046,0.052
-0.049395352910603235,0.053
-0.044872937446472784,0.054
-0.03446669584365309,0.055
-0.020178466238433578,0.056
-0.004954477381524809,0.057
0.008075827509132159,0.058
0.01652647109073729,0.059
0.019537329717975217,0.06
0.018064079866472606,0.061
0.014500376865885602,0.062
0.011651082703060109,0.063
0.011378355072740544,0.064
0.013654348194912864,0.065
0.016654297798059676,0.066
0.017790370344688528,0.067
0.015013469880658499,0.068
0.007729658305564755,0.069
-0.002944264845850874,0.07
-0.01456805614779718,0.071
-0.024240952706505264,0.072
-0.029508581952517078,0.073
-0.02891998733485027,0.074
