VaMe,time
0.00021626758735151415,0.001
0.0002787910457968923,0.002
0.00034145513188462817,0.003
0.000404213754004516,0.004
0.00046702096985313667,0.005
0.0005298313088107226,0.006
0.000592600205381855,0.007
0.0006552844745454332,0.008
0.0007178427144259121,0.009
0.0007802355118023649,0.01
0.0008424253645503881,0.011
0.0009043763090149483,0.012
0.0009660533136400641,0.013
0.0010274215817515978,0.014
0.001088446012226549,0.015
0.001149091024711486,0.016
0.001209320664533019,0.017
0.001269098690898308,0.018
0.0013283884603710724,0.019
0.0013871526353051407,0.02
0.0014453528626379188,0.021
0.0015029495711445073,0.022
0.0015599020001935263,0.023
0.0016161685332237912,0.024
0.0016717073203907922,0.025
0.0017264770668657572,0.026
0.0017804377912121413,0.027
0.0018335513161577591,0.028
0.001885781257892147,0.029
0.0019370923661115155,0.03
0.0019874495000621294,0.031
0.0020368172141316883,0.032
0.002085160653756761,0.033
0.002132447204466576,0.034
0.0021786478781061734,0.035
0.002223737939958349,0.036
0.002267696685970552,0.037
0.002310506442863763,0.038
0.0023521510186863756,0.039
0.0023926141766441515,0.04
0.0024318790666399857,0.041
0.002469929051228642,0.042
0.0025067493137642094,0.043
0.002542328422564129,0.044
0.002576659469001667,0.045
0.0026097406031729124,0.046
0.002641574829226529,0.047
0.0026721690191853676,0.048
0.0027015322214643733,0.049
0.0027296737599267046,0.05
0.002756602302007184,0.051
0.0027823266683501945,0.052
0.0028068576612179873,0.053
0.0028302096995623544,0.054
0.0028524017084339843,0.055
0.0028734571768406028,0.056
0.002893403457433271,0.057
0.002912270502554397,0.058
0.002930089288466782,0.059
0.0029468902629641966,0.06
0.0029627023238342157,0.061
0.0029775527177910623,0.062
0.002991467675558013,0.063
0.0030044732383291512,0.064
0.00301659591117481,0.065
0.003027863035190133,0.066
0.003038302865687344,0.067
0.0030479443945524553,0.068
0.0030568169972064914,0.069
0.0030649499929311648,0.07
0.0030723721829718055,0.071
0.003079111391728624,0.072
0.0030851939990621568,0.073
0.0030906444555089422,0.074
0.0030954849113644816,0.075
0.0030997352656907365,0.076
0.0031034137985584435,0.077
0.003106538167884018,0.078
0.0031091264021573385,0.079
0.0031111976200102723,0.08
0.003112772325682381,0.081
0.0031138722477925228,0.082
0.003114519797325061,0.083
0.003114737259070155,0.084
0.003114545856996941,0.085
0.0031139650238658466,0.086
0.0031130123792536316,0.087
0.0031117045774667756,0.088
0.0031100586022391186,0.089
0.0031080929799938892,0.09
0.0031058286175117793,0.091
0.0031032891110194527,0.092
0.003100500454047219,0.093
0.003097490174420092,0.094
0.0030942860287065926,0.095
0.003090914643385278,0.096
0.003087400852768633,0.097
0.0030837681302219072,0.098
0.0030800395799767907,0.099
0.003076238768370873,0.1
0.0030723901565421347,0.101
0.0030685191579971323,0.102
0.0030646518799083574,0.103
0.003060814631505376,0.104
0.0030570332979764814,0.105
0.00305333268174484,0.106
0.003049735902311,0.107
0.003046263920610943,0.108
0.003042935217435427,0.109
0.0030397656174184036,0.11
0.003036768221853834,0.111
0.003033953399000322,0.112
0.00303132877364128,0.113
0.0030288991963759913,0.114
0.0030266667942178993,0.115
0.0030246312663238465,0.116
0.0030227904739821296,0.117
0.003021141226912136,0.118
0.0030196800952099804,0.119
0.0030184040332175764,0.12
0.0030173105953943302,0.121
0.003016397592860859,0.122
0.003015662257529585,0.123
0.0030151004080889864,0.124
0.003014706298007484,0.125
0.003014473228802468,0.126
0.003014394274710271,0.127
0.0030144624897288147,0.128
0.003014670435200611,0.129
0.00301500940258077,0.13
0.0030154691936221676,0.131
0.00301603894364353,0.132
0.0030167084169484995,0.133
0.0030174688986497763,0.134
0.003018313281728229,0.135
0.0030192353320949343,0.136
0.003020228450897625,0.137
0.003021284699029588,0.138
0.0030223947589833704,0.139
0.003023548661140838,0.14
0.00302473655571508,0.141
0.003025949096580438,0.142
0.003027177418635366,0.143
0.0030284128317598787,0.144
0.003029646377799648,0.145
0.0030308683980247155,0.146
0.003032068234221475,0.147
0.003033234138564582,0.148
0.0030343534056263407,0.149
0.003035412675524456,0.15
0.003036398303164934,0.151
0.0030372966632513593,0.152
0.0030380942767679327,0.153
0.003038777689142016,0.154
0.003039333067148592,0.155
0.0030397455420781805,0.156
0.0030399986035163896,0.157
0.003040074187979865,0.158
0.0030399538225884385,0.159
0.003039620432165162,0.16
0.003039060156378534,0.161
0.00303826375096811,0.162
0.003037227328447698,0.163
0.0030359523123334514,0.164
0.003034444626222975,0.165
0.0030327132782589842,0.166
0.0030307685985239783,0.167
0.003028620501003697,0.168
0.0030262772863708927,0.169
0.003023745308142678,0.17
0.003021029217893589,0.171
0.0030181322225217144,0.172
0.0030150561174723664,0.173
0.003011801232941346,0.174
0.0030083665307279067,0.175
0.0030047500346069792,0.176
0.003000949659201389,0.177
0.0029969643591073545,0.178
0.0029927953897787665,0.179
0.002988447388292842,0.18
0.002983928980231571,0.181
0.002979252718853571,0.182
0.0029744343406964985,0.183
0.0029694915056787717,0.184
0.002964442299137468,0.185
0.0029593038322445046,0.186
0.0029540913346599103,0.187
0.002948817983685144,0.188
0.0029434953026734,0.189
0.002938133749664751,0.19
0.002932743279719772,0.191
0.002927333839632586,0.192
0.0029219157829724674,0.193
0.0029165001846034413,0.194
0.0029110990287227285,0.195
0.0029057252323676204,0.196
0.0029003924593313094,0.197
0.0028951147007141224,0.198
0.002889905651539994,0.199
0.0028847779718060287,0.2
0.0028797425682002106,0.201
0.0028748080668030912,0.202
0.0028699805854340474,0.203
0.0028652637131247236,0.204
0.0028606585075221774,0.205
0.0028561635132387073,0.206
0.002851774988816042,0.207
0.002847487438410266,0.208
0.0028432943605857155,0.209
0.002839189035069194,0.21
0.0028351651199055284,0.211
0.0028312168069647265,0.212
0.0028273383364846687,0.213
0.0028235230938781293,0.214
0.0028197632551645213,0.215
0.002816050749313202,0.216
0.002812379040540829,0.217
0.0028087447153549317,0.218
0.0028051483449947415,0.219
0.0028015944969952767,0.22
0.002798090961955053,0.221
0.00279464743303645,0.222
0.002791273970579274,0.223
0.002787979615541791,0.224
0.0027847714913884227,0.225
0.0027816544968804016,0.226
0.0027786313275034343,0.227
0.0027757025092472734,0.228
0.0027728663881639226,0.229
0.0027701191894438206,0.23
0.002767455229418904,0.231
0.0027648672604048503,0.232
0.002762346845074508,0.233
0.0027598846503238956,0.234
0.0027574706313230365,0.235
0.002755094190558403,0.236
0.0027527444619493756,0.237
0.002750410836077015,0.238
0.002748083723348831,0.239
0.0027457554122125517,0.24
0.0027434207882604342,0.241
0.0027410776707144724,0.242
0.0027387265897741383,0.243
0.0027363699464156652,0.244
0.002734010694000301,0.245
0.0027316510839237532,0.246
0.0027292923019622013,0.247
0.002726935265859011,0.248
0.002724581957604902,0.249
0.00272223659847264,0.25
0.00271990643818155,0.251
0.002717602133391694,0.252
0.0027153377067084985,0.253
0.0027131301147663377,0.254
0.002710998512170111,0.255
0.0027089633482947333,0.256
0.0027070454472236227,0.257
0.0027052651936665226,0.258
0.002703641896662479,0.259
0.002702193344287801,0.26
0.0027009355017799104,0.261
0.0026998822781128824,0.262
0.0026990453907075928,0.263
0.0026984345344952822,0.264
0.0026980580122220174,0.265
0.0026979237148571852,0.266
0.0026980401995822826,0.267
0.0026984176416605162,0.268
0.002699068472775146,0.269
0.0027000075585522933,0.27
0.0027012518479558522,0.271
0.0027028195316110334,0.272
0.002704728857423691,0.273
0.0027069969665956027,0.274
0.002709639313536274,0.275
0.0027126698609108626,0.276
0.0027161015451531304,0.277
0.0027199464572400718,0.278
0.0027242156220897993,0.279
0.0027289185207624686,0.28
0.002734062611523163,0.281
0.0027396531024393277,0.282
0.002745692979083887,0.283
0.0027521830611472826,0.284
0.002759121944151282,0.285
0.0027665058690864467,0.286
0.0027743286010945014,0.287
0.002782581347384778,0.288
0.0027912527334376623,0.289
0.002800328914355508,0.29
0.002809793920840124,0.291
0.002819630258995724,0.292
0.0028298196828447303,0.293
0.0028403439924486263,0.294
0.002851185664297141,0.295
0.0028623281086286342,0.296
0.0028737553965324735,0.297
0.0028854514469576764,0.298
0.0028973990485655354,0.299
0.0029095794643114194,0.3
0.002921972935230699,0.301
0.0029345594879614293,0.302
0.0029473193172135158,0.303
0.0029602325315409867,0.304
0.002973278405239243,0.305
0.002986434503530053,0.306
0.0029996761601754074,0.307
0.003012976399390677,0.308
0.0030263059508401973,0.309
0.003039633333173928,0.31
0.0030529254073322553,0.311
0.003066148459289781,0.312
0.0030792694117866893,0.313
0.00309225678318638,0.314
0.003105081214195513,0.315
0.0031177155151341416,0.316
0.003130134253768903,0.317
0.0031423129309097087,0.318
0.003154226835398797,0.319
0.0031658499532944947,0.32
0.003177154692025895,0.321
0.0031881128541321226,0.322
0.003198697420339144,0.323
0.0032088844586578304,0.324
0.003218654793832456,0.325
0.003227995218777573,0.326
0.0032368990524336634,0.327
0.0032453659353316898,0.328
0.00325340087597732,0.329
0.0032610126801793744,0.33
0.0032682119835672195,0.331
0.003275009276848229,0.332
0.0032814136101131357,0.333
0.00328743253721405,0.334
0.00329307309954447,0.335
0.0032983431822627227,0.336
0.003303252825521962,0.337
0.0033078153746214736,0.338
0.0033120483891792086,0.339
0.0033159741971285016,0.34
0.003319619977502729,0.341
0.003323017288324809,0.342
0.0033262010209550753,0.343
0.0033292078509969823,0.344
0.003332074463749309,0.345
0.00333483621612818,0.346
0.003337526902156784,0.347
0.0033401794981606954,0.348
0.0033428270881143843,0.349
0.0033455033796130043,0.35
0.0033482427103349636,0.351
0.003351079652057889,0.352
0.0033540483625804215,0.353
0.003357181828946167,0.354
0.0033605111219888995,0.355
0.0033640648606128804,0.356
0.003367869177092262,0.357
0.0033719482554986162,0.358
0.003376325120025534,0.359
0.0033810222491796635,0.36
0.003386061745918322,0.361
0.0033914649435857376,0.362
0.0033972516227433456,0.363
