VaMe,time
0.00011980766323294949,0.001
0.0002568062674816735,0.002
0.000393689881419554,0.003
0.0005303432972843049,0.004
0.000666654945017987,0.005
0.0008025165201043345,0.006
0.0009378221069863285,0.007
0.0010724685143038537,0.008
0.0012063569568962916,0.009
0.0013393945755124266,0.01
0.0014714946218551473,0.011
0.0016025752513350322,0.012
0.0017325574615009458,0.013
0.0018613630111068706,0.014
0.001988913165919692,0.015
0.002115128327211806,0.016
0.0022399278660442733,0.017
0.0023632300353676563,0.018
0.0024849523734056115,0.019
0.0026050123600018923,0.02
0.002723327530962221,0.021
0.0028398149803851476,0.022
0.002954391580298404,0.023
0.0030669762348260695,0.024
0.0031774937320228867,0.025
0.0032858787059747083,0.026
0.003392078524352131,0.027
0.003496054334944741,0.028
0.0035977798433183823,0.029
0.0036972378385971365,0.03
0.003794415625145372,0.031
0.003889302290376465,0.032
0.00398189005328125,0.033
0.00407217837855777,0.034
0.004160177919224091,0.035
0.004245912733348131,0.036
0.0043294205295987065,0.037
0.004410751151264243,0.038
0.0044899637379756455,0.039
0.0045671231109034325,0.04
0.004642296021370101,0.041
0.004715548229758678,0.042
0.004786943467779021,0.043
0.004856544317084977,0.044
0.004924413861216406,0.045
0.00499061712650934,0.046
0.005055222074455117,0.047
0.005118300131286537,0.048
0.005179926171922464,0.049
0.005240177867404614,0.05
0.0052991343823595985,0.051
0.005356874538820732,0.052
0.005413474864880716,0.053
0.0054690083610431,0.054
0.0055235445175320684,0.055
0.005577150088804651,0.056
0.0056298897672225215,0.057
0.00568182641816881,0.058
0.005733020961920027,0.059
0.005783532053893376,0.06
0.005833415648795847,0.061
0.005882724429351892,0.062
0.005931507103913126,0.063
0.0059798079210113585,0.064
0.006027667003211306,0.065
0.006075121638950472,0.066
0.00612220793707397,0.067
0.006168962048781641,0.068
0.006215420359601634,0.069
0.0062616184114973415,0.07
0.006307589303990416,0.071
0.006353363413049836,0.072
0.00639897037665994,0.073
0.006444442019206426,0.074
0.006489814288956846,0.075
0.006535127323813665,0.076
0.006580423601820984,0.077
0.006625744987258152,0.078
0.006671130631893178,0.079
0.0067166172931660975,0.08
0.006762241349579109,0.081
0.006808040602103898,0.082
0.006854054810190557,0.083
0.00690032489833516,0.084
0.006946891140153538,0.085
0.006993790917014949,0.086
0.007041057030330001,0.087
0.007088717329869395,0.088
0.007136795365276032,0.089
0.007185311119691581,0.09
0.007234281251406,0.091
0.007283718757627435,0.092
0.00733363214735874,0.093
0.00738402452880755,0.094
0.00743489339297822,0.095
0.00748623142210335,0.096
0.007538027642642519,0.097
0.007590267997334506,0.098
0.007642934893462908,0.099
0.0076960060245856495,0.1
0.007749453684261866,0.101
0.007803245597745418,0.102
0.007857346764194405,0.103
0.00791172106716843,0.104
0.007966331971489068,0.105
0.008021142196645932,0.106
0.008076112538947779,0.107
0.008131200219279065,0.108
0.008186357207909901,0.109
0.008241528900687307,0.11
0.008296653405981047,0.111
0.008351661615682269,0.112
0.008406478143026207,0.113
0.00846102313761381,0.114
0.008515214899365213,0.115
0.008568972994229013,0.116
0.00862222127766735,0.117
0.008674890043411789,0.118
0.008726916562724068,0.119
0.00877824358255138,0.12
0.008828815852524112,0.121
0.008878575985463199,0.122
0.008927462503193328,0.123
0.00897541171575366,0.124
0.009022361672244556,0.125
0.009068255647457479,0.126
0.009113044303130277,0.127
0.009156686555761535,0.128
0.009199149237348126,0.129
0.009240405645001509,0.13
0.009280433094114708,0.131
0.00931920963441017,0.132
0.009356710480800811,0.133
0.009392905588241207,0.134
0.009427759720040495,0.135
0.009461234542071118,0.136
0.009493290929547522,0.137
0.009523890122951495,0.138
0.009552993216570677,0.139
0.00958055907578132,0.14
0.00960654194408709,0.141
0.009630890838629166,0.142
0.009653551123654588,0.143
0.009674465857283142,0.144
0.009693575179636312,0.145
0.00971081617220557,0.146
0.009726127029844702,0.147
0.009739455320397484,0.148
0.009750766280023498,0.149
0.009760047366515737,0.15
0.009767307284527295,0.151
0.009772569460860662,0.152
0.009775862939083863,0.153
0.009777217409062091,0.154
0.009776666651544788,0.155
0.009774256684305016,0.156
0.009770052519699467,0.157
0.009764141127920768,0.158
0.009756630620882188,0.159
0.00974764623825256,0.16
0.009737324077152458,0.161
0.009725803909432595,0.162
0.00971322323045826,0.163
0.009699714804530031,0.164
0.009685407650066289,0.165
0.009670428839298122,0.166
0.00965490402912441,0.167
0.009638956660539566,0.168
0.00962270663886773,0.169
0.009606269281453791,0.17
