VaMe,time
0.00048620326076831226,0.001
-0.008473886875953235,0.002
-0.016539956013232836,0.003
-0.022731933860515252,0.004
-0.02609951796093612,0.005
-0.025936931196182345,0.006
-0.021981678024139337,0.007
-0.014540787049852762,0.008
-0.004528251368361893,0.009
0.006595822526909313,0.01
0.017031958595830347,0.011
0.025005896962000684,0.012
0.029193159120350615,0.013
0.029036109725746533,0.014
0.02479932443609738,0.015
0.017366477509681854,0.016
0.00794539033610978,0.017
-0.0021505367069164713,0.018
-0.011608439794262987,0.019
-0.019193711150934812,0.02
-0.023860874272288814,0.021
-0.024892313752923518,0.022
-0.022048326752039323,0.023
-0.01567940279926395,0.024
-0.006702037052808751,0.025
0.003586238708997237,0.026
0.013723353122836433,0.027
0.02223572823370354,0.028
0.02778843078865808,0.029
0.029365465846362963,0.03
0.026422028180528048,0.031
0.018971232455851257,0.032
0.007596847558912445,0.033
-0.006585475889947714,0.034
-0.021982476448693666,0.035
-0.036597552818032925,0.036
-0.04817588826773852,0.037
-0.05449578978347438,0.038
-0.05382425117775641,0.039
-0.045439362023608786,0.04
-0.03001113668645423,0.041
-0.009630298801379784,0.042
0.012565071064004936,0.043
0.03306037632747381,0.044
0.0487266174720683,0.045
0.05742568983138419,0.046
0.05829898960973586,0.047
0.05172898395223478,0.048
0.03908474522575275,0.049
0.022388044685191417,0.05
0.003984204578175127,0.051
-0.013733860506496921,0.052
-0.028538188464277706,0.053
-0.03855617174921446,0.054
-0.042472841595640534,0.055
-0.03972584531173881,0.056
-0.030612922302247325,0.057
-0.016257849421153787,0.058
0.0014844645642877693,0.059
0.020121015034668593,0.06
0.03672446902840056,0.061
0.04835592083008404,0.062
0.05261328469710785,0.063
0.04814638564999188,0.064
0.03506102808034475,0.065
0.015102586325758059,0.066
-0.008514474456612743,0.067
-0.03166259541213729,0.068
-0.05014128037214244,0.069
-0.06058263703989047,0.07
-0.06119633759576241,0.071
-0.05219091719926683,0.072
-0.03575382497565756,0.073
-0.015542189116779067,0.074
0.004238297529581737,0.075
0.019917622476340508,0.076
0.02923543084675395,0.077
0.03170177452026422,0.078
0.028410658101474473,0.079
0.02149759513600681,0.08
0.013456261048743867,0.081
0.00647441137157946,0.082
0.001931571482743775,0.083
0.0001669397867819639,0.084
0.0005438350201633866,0.085
0.0017733485271556042,0.086
0.0024106653857061382,0.087
0.0013949344844376946,0.088
-0.0015495811586566835,0.089
-0.005862973576962813,0.09
-0.010462691851315006,0.091
-0.014172922613453194,0.092
-0.016069734684634157,0.093
-0.015677786306579292,0.094
-0.012967415440997191,0.095
-0.008206892937869041,0.096
-0.0018554892212299231,0.097
0.005416037015406548,0.098
0.012705883427086296,0.099
0.01903161157994232,0.1
0.023629596603614748,0.101
0.02620076940558688,0.102
0.02693659077506201,0.103
0.026333697959460334,0.104
0.024893139299934218,0.105
0.02283509239215201,0.106
0.020017428207922777,0.107
0.01611029111564269,0.108
0.010844751389106013,0.109
0.004146921149064408,0.11
-0.0038826666442553096,0.111
-0.013054037670189922,0.112
-0.023087464749598392,0.113
-0.03347978559995327,0.114
-0.0433768811936706,0.115
-0.051594920597761114,0.116
-0.05678929266631274,0.117
-0.05770347027090529,0.118
-0.0534371815484492,0.119
-0.043716012067626875,0.12
-0.029143922040003198,0.121
-0.01132626104564345,0.122
0.007292558524500518,0.123
0.02392849941943582,0.124
0.03615454098635196,0.125
0.04250675557331898,0.126
0.042739709250628914,0.127
0.037708312006397494,0.128
0.029079774928494697,0.129
0.019056777243798315,0.13
0.010115461647936735,0.131
0.004650080699976487,0.132
0.004469756994949048,0.133
0.010228231483330153,0.134
0.020975770595089697,0.135
0.03408089065302873,0.136
0.045703691151918066,0.137
0.051771510600076905,0.138
0.04913438819871623,0.139
0.03651780230555295,0.14
0.015015804295234707,0.141
