VaMe,time
0.0052,0.001
0.0082,0.002
0.0097,0.003
0.024,0.004
0.024,0.005
0.0022,0.006
-0.0173,0.007
-0.0256,0.008
-0.0233,0.009
-0.0091,0.01
-0.0173,0.011
-0.0383,0.012
-0.0278,0.013
-0.0113,0.014
0.0082,0.015
0.0225,0.016
0.0157,0.017
0.0262,0.018
0.0472,0.019
0.0562,0.02
0.0397,0.021
0.0247,0.022
0.0307,0.023
0.0225,0.024
0.012,0.025
0.012,0.026
-0.0083,0.027
-0.0428,0.028
-0.0428,0.029
-0.0091,0.03
0.015,0.031
-0.003,0.032
-0.0128,0.033
0.0015,0.034
0.0067,0.035
0.0135,0.036
-0.003,0.037
-0.0405,0.038
-0.0615,0.039
-0.0788,0.04
-0.078,0.041
-0.0083,0.042
0.0217,0.043
0.0105,0.044
0.024,0.045
0.009,0.046
-0.0053,0.047
-0.0075,0.048
-0.0233,0.049
-0.0413,0.05
-0.0053,0.051
0.0802,0.052
0.099,0.053
0.075,0.054
0.06,0.055
0.0127,0.056
-0.0053,0.057
-0.0165,0.058
-0.0555,0.059
-0.0713,0.06
-0.0488,0.061
-0.0248,0.062
-0.0091,0.063
0.0315,0.064
0.0345,0.065
0.012,0.066
0.0015,0.067
-0.0091,0.068
-0.003,0.069
0.03,0.07
0.084,0.071
0.0967,0.072
0.066,0.073
0.0292,0.074
0.0052,0.075
-0.0361,0.076
-0.0818,0.077
-0.09,0.078
-0.0968,0.079
-0.0863,0.08
-0.0563,0.081
-0.0075,0.082
0.0442,0.083
0.0622,0.084
0.0765,0.085
0.081,0.086
0.057,0.087
0.0195,0.088
-0.0015,0.089
0.0187,0.09
0.0202,0.091
0.0052,0.092
-0.0046,0.093
0.0202,0.094
0.0345,0.095
-0.0195,0.096
-0.0788,0.097
-0.1013,0.098
-0.0428,0.099
-0.012,0.1
-0.012,0.101
0.0127,0.102
0.0,0.103
0.0007,0.104
-0.012,0.105
-0.06,0.106
-0.1155,0.107
-0.1006,0.108
-0.0383,0.109
-0.0053,0.11
0.069,0.111
0.1267,0.112
0.1402,0.113
0.12,0.114
0.078,0.115
0.0277,0.116
0.0105,0.117
0.0127,0.118
-0.0285,0.119
-0.0436,0.12
-0.033,0.121
-0.0218,0.122
-0.0098,0.123
-0.0068,0.124
-0.03,0.125
-0.045,0.126
-0.0443,0.127
-0.0555,0.128
-0.075,0.129
-0.0885,0.13
-0.0675,0.131
-0.0278,0.132
0.0315,0.133
0.075,0.134
0.114,0.135
0.177,0.136
0.1815,0.137
0.0937,0.138
0.024,0.139
-0.0323,0.14
-0.0893,0.141
-0.0818,0.142
-0.0758,0.143
-0.06,0.144
0.0,0.145
0.0375,0.146
0.0352,0.147
0.0352,0.148
0.045,0.149
0.042,0.15
0.0127,0.151
-0.024,0.152
-0.0105,0.153
0.0322,0.154
0.0592,0.155
0.0607,0.156
0.069,0.157
0.0862,0.158
0.0112,0.159
-0.0856,0.16
-0.1118,0.161
-0.1396,0.162
-0.1433,0.163
-0.1028,0.164
-0.0728,0.165
0.0165,0.166
0.1192,0.167
0.1192,0.168
0.078,0.169
0.048,0.17
0.0082,0.171
-0.042,0.172
-0.024,0.173
-0.024,0.174
-0.0443,0.175
0.0195,0.176
0.0217,0.177
-0.0165,0.178
-0.0413,0.179
-0.0998,0.18
-0.1118,0.181
-0.0915,0.182
-0.0758,0.183
-0.0256,0.184
0.036,0.185
0.057,0.186
0.0345,0.187
0.03,0.188
0.048,0.189
0.0742,0.19
0.129,0.191
0.12,0.192
0.0465,0.193
0.0067,0.194
-0.012,0.195
-0.0368,0.196
-0.0915,0.197
-0.1073,0.198
-0.0458,0.199
0.0232,0.2
0.0727,0.201
0.0652,0.202
0.0292,0.203
0.0315,0.204
0.0607,0.205
0.078,0.206
0.033,0.207
-0.0346,0.208
-0.0585,0.209
-0.0315,0.21
0.0307,0.211
0.1102,0.212
0.1155,0.213
0.0315,0.214
-0.024,0.215
-0.054,0.216
-0.042,0.217
-0.0638,0.218
-0.0818,0.219
-0.0233,0.22
