VaMe,time
0.001588068882263498,0.001
0.008648222680217301,0.002
0.016043151116582527,0.003
0.023778788007008,0.004
0.03132827850611801,0.005
0.03773500058818771,0.006
0.04186585460245089,0.007
0.04276203578550357,0.008
0.04004461733666377,0.009
0.03418424677889463,0.01
0.02636938196253747,0.011
0.018005738309709845,0.012
0.010207424030737789,0.013
0.0035275622134895053,0.014
-0.002070935702241714,0.015
-0.007054950819169356,0.016
-0.012022716891182058,0.017
-0.017378396574886268,0.018
-0.02309278276396311,0.019
-0.02856498457792745,0.02
-0.032595022843510235,0.021
-0.033592765686275866,0.022
-0.03015317690476511,0.023
-0.021852067921695046,0.024
-0.009753132008713725,0.025
0.003809122221790101,0.026
0.016045335244212047,0.027
0.024609916834505065,0.028
0.028198758355100537,0.029
0.02674828351739999,0.03
0.021285986511120736,0.031
0.01353926922650125,0.032
0.005414006996686968,0.033
-0.001515709120976473,0.034
-0.006338840621418103,0.035
-0.008858910271795018,0.036
-0.00939338634776874,0.037
-0.00848471167015139,0.038
-0.006695406644100578,0.039
-0.004531554243624816,0.04
-0.0024395849774013646,0.041
-0.0008138429340514199,0.042
2.339017322606235e-05,0.043
-8.722239396525403e-05,0.044
-0.0010162731158493967,0.045
-0.002355715158782491,0.046
-0.0036211726787503456,0.047
-0.004459148682711856,0.048
-0.0047159208794343,0.049
-0.004422190377091018,0.05
-0.0037620115723895394,0.051
-0.0030175697826283245,0.052
-0.002455955579946257,0.053
-0.002171697203348695,0.054
-0.0019941392598880996,0.055
-0.0015542581248340803,0.056
-0.00047556233887747123,0.057
0.001424277275516944,0.058
0.004021661586081567,0.059
0.0069059753886291505,0.06
0.009498586819149144,0.061
0.011211474740152988,0.062
0.011605898801724877,0.063
0.010520148499494624,0.064
0.008104002763005986,0.065
0.004719141425360086,0.066
0.0007738367896354271,0.067
-0.00337537720438405,0.068
-0.007377579489862069,0.069
-0.010748200254335503,0.07
-0.01278602377344135,0.071
-0.012705620448069232,0.072
-0.010028921037680955,0.073
-0.004985003503933111,0.074
0.0014633679322620032,0.075
0.007986201815150603,0.076
0.01329613340188186,0.077
0.016386062069427814,0.078
0.016689543192025893,0.079
0.014257619840513457,0.08
0.009825504955661101,0.081
0.004566081371684727,0.082
-0.00042713494392746106,0.083
-0.004574896575004719,0.084
-0.00788843389545615,0.085
-0.010723284069324645,0.086
-0.013410656025401126,0.087
-0.015974062759345837,0.088
-0.018043571196505594,0.089
-0.018958725853962775,0.09
-0.017993140686831006,0.091
-0.014646201196913199,0.092
-0.008940110356008986,0.093
-0.0015846726880986252,0.094
0.006113717884227904,0.095
0.012637267818026958,0.096
0.01684219958337005,0.097
0.018397635613746174,0.098
0.01774549880648207,0.099
0.015699953739734995,0.1
0.013053201590770253,0.101
0.010344679935142622,0.102
0.007791485682674128,0.103
0.005381895863629193,0.104
0.0030518884668933963,0.105
0.0007985321206505757,0.106
-0.0013140720059811371,0.107
-0.0031748986376060545,0.108
-0.0046273013667890595,0.109
-0.005501622211176354,0.11
-0.005708742820124494,0.111
-0.005332766840422338,0.112
-0.004615732569158111,0.113
-0.003811680510208873,0.114
-0.0030399876971831047,0.115
-0.002283801841771219,0.116
-0.001522202775906614,0.117
-0.0008603377242315422,0.118
-0.0005522116361661813,0.119
-0.0009086953613399969,0.12
-0.002160810875108595,0.121
-0.004356491139532518,0.122
-0.007290188895970258,0.123
-0.010446813563302433,0.124
-0.01303348656884536,0.125
-0.014144458375131902,0.126
-0.012982735583105073,0.127
-0.009080523126177022,0.128
-0.0025051441089393445,0.129
0.006011118540788204,0.13
0.015082413865128704,0.131
0.022872194497833166,0.132
0.027557664314352144,0.133
0.0279623366076049,0.134
0.024010793937601912,0.135
0.016747464019217385,0.136
0.007951914741208542,0.137
-0.0004581003274213622,0.138
-0.006976493977132274,0.139
-0.010819695142462532,0.14
-0.011965552935935044,0.141
-0.010958234771629261,0.142
-0.008579780010159762,0.143
-0.005561715718613885,0.144
-0.002461496123213904,0.145
0.00032225848423963034,0.146
0.0024998157292213862,0.147
0.0038516818724638347,0.148
0.00419728460294794,0.149
0.003385354102302459,0.15
0.0013293074255495527,0.151
-0.0019249479299718213,0.152
-0.006141462688234391,0.153
-0.010885625618734933,0.154
-0.015579189443628601,0.155
-0.01957169190402657,0.156
-0.022162794828890435,0.157
-0.022596230550369394,0.158
-0.020131603506836706,0.159
-0.014284679921844361,0.16
-0.005170563131264535,0.161
0.006246223264201165,0.162
0.018151801987735663,0.163
0.02823032978086285,0.164
0.03433377759801065,0.165
0.035178806291794845,0.166
0.030702461727801604,0.167
0.021975836675677714,0.168
0.010803690540307616,0.169
-0.000797663837325382,0.17
-0.01100223024240839,0.171
-0.018308068935068224,0.172
-0.021553963062608296,0.173
-0.020115057125222813,0.174
-0.01426050894147134,0.175
-0.005302710249316213,0.176
0.004689897804655915,0.177
0.013505264589560587,0.178
0.01941395389515947,0.179
0.021480560862888572,0.18
0.019538732065883004,0.181
0.014097138822678285,0.182
0.006282726864655107,0.183
-0.002339634868405509,0.184
-0.010150741951355203,0.185
-0.015899641294531898,0.186
-0.018961709685187195,0.187
-0.01937424896529637,0.188
-0.017691498383576663,0.189
-0.0147235022206281,0.19
-0.01125734458178883,0.191
-0.007847913496477737,0.192
-0.004715226370268801,0.193
-0.0018023256051769565,0.194
0.0009868738803169687,0.195
0.0035534243595285253,0.196
0.005617813506238474,0.197
0.006933756361615406,0.198
0.0074384053075925065,0.199
0.007232809216000064,0.2
0.006478359580077674,0.201
0.0053240797749674945,0.202
0.003929399226624059,0.203
0.002517942588956288,0.204
0.0013352552171483887,0.205
0.0005282784735499621,0.206
9.033156275606282e-05,0.207
-6.762167604733538e-05,0.208
-1.5059564636744633e-05,0.209
0.00021993812925130674,0.21
0.0006100637228558222,0.211
0.0011005387199507465,0.212
0.0015994946669546243,0.213
0.001977767272680635,0.214
0.002106819317439725,0.215
0.0019168214716828015,0.216
0.0014182170528756982,0.217
0.0006882542665009862,0.218
-0.00013842891493103936,0.219
-0.0008772481010253081,0.22
-0.0013406905468468775,0.221
-0.0014203783671127709,0.222
-0.0011322132681436878,0.223
-0.0005906110778029604,0.224
3.87222123251598e-05,0.225
0.0005676205125529552,0.226
0.0008145177571073346,0.227
0.0006572553337894663,0.228
9.617759531169549e-05,0.229
-0.000728749960006783,0.23
-0.0015966395948494594,0.231
-0.002280641485614009,0.232
-0.0025914119336491294,0.233
-0.002417311249797791,0.234
-0.0017647212648493255,0.235
-0.0007512589034536193,0.236
0.0004552360337939632,0.237
0.0017018587093290075,0.238
0.0028768896974728665,0.239
0.0038990538397601854,0.24
0.004699481909222623,0.241
0.0052227309548668315,0.242
0.005445239712951315,0.243
0.005363439509551999,0.244
0.0049307458524411995,0.245
0.004005446558030554,0.246
0.0023588132440807465,0.247
-0.0002494634929936628,0.248
-0.003933050145208083,0.249
-0.008540291338886473,0.25
-0.013610292112854389,0.251
-0.018449079782667438,0.252
-0.02225158831412869,0.253
-0.024192250059436794,0.254
-0.023502124052607636,0.255
-0.019608151697536234,0.256
-0.012363598154029435,0.257
-0.0022767679993679416,0.258
0.009422257839627503,0.259
0.020962383610839207,0.26
0.030434676695903978,0.261
0.036289192254115574,0.262
0.03771072750524646,0.263
0.034724305906824175,0.264
0.02807522540399614,0.265
0.01901374150886587,0.266
0.009045974679458895,0.267
-0.00033736173265422006,0.268
-0.007938338679235856,0.269
-0.013076076461363256,0.27
-0.01565949574243269,0.271
-0.01607219845547777,0.272
-0.014940566979251717,0.273
-0.01290589277046798,0.274
-0.010477594934964592,0.275
-0.007979451402126388,0.276
-0.005595471577541967,0.277
-0.003493662443796797,0.278
-0.0019270308890904028,0.279
-0.0012096740340389919,0.28
-0.0015784370252436728,0.281
-0.003042232364275147,0.282
-0.005294683423738869,0.283
-0.007706789085918747,0.284
-0.00942710697538651,0.285
-0.009625489469063556,0.286
-0.007809076929962471,0.287
-0.004023536347465349,0.288
0.0011574577760767634,0.289
0.006782025628660041,0.29
0.011739852294477354,0.291
0.015025304694262874,0.292
0.01597715800963217,0.293
0.014430263216153831,0.294
0.010765849380295432,0.295
0.005838972269497055,0.296
