VaMe,time
-0.0863,0.001
-0.0675,0.002
-0.0375,0.003
0.0045,0.004
0.0247,0.005
0.0277,0.006
0.0172,0.007
0.0135,0.008
0.009,0.009
0.0052,0.01
-0.0008,0.011
-0.0098,0.012
0.009,0.013
0.0307,0.014
0.0337,0.015
0.0202,0.016
0.0105,0.017
-0.0091,0.018
-0.0323,0.019
-0.042,0.02
-0.0405,0.021
-0.0181,0.022
0.0105,0.023
0.0367,0.024
0.0427,0.025
0.0382,0.026
0.03,0.027
0.0382,0.028
0.057,0.029
0.0465,0.03
0.018,0.031
-0.033,0.032
-0.0721,0.033
-0.0765,0.034
-0.0638,0.035
-0.021,0.036
0.009,0.037
0.0262,0.038
0.0555,0.039
0.0577,0.04
0.0397,0.041
0.0165,0.042
-0.0315,0.043
-0.0728,0.044
-0.0675,0.045
-0.027,0.046
0.0105,0.047
0.0202,0.048
0.0262,0.049
0.0225,0.05
0.0232,0.051
0.018,0.052
-0.0143,0.053
-0.0511,0.054
-0.0645,0.055
-0.021,0.056
-0.0038,0.057
-0.0203,0.058
-0.0105,0.059
-0.0023,0.06
0.0075,0.061
0.0202,0.062
0.0577,0.063
0.0952,0.064
0.0742,0.065
0.0525,0.066
0.0232,0.067
-0.0113,0.068
-0.0308,0.069
-0.054,0.07
-0.0698,0.071
-0.0555,0.072
0.0127,0.073
0.0307,0.074
0.0007,0.075
-0.0083,0.076
-0.012,0.077
0.0052,0.078
0.0187,0.079
0.0367,0.08
0.0442,0.081
0.0082,0.082
-0.0323,0.083
-0.0323,0.084
-0.042,0.085
-0.0338,0.086
0.0157,0.087
0.0165,0.088
0.0352,0.089
0.063,0.09
0.0487,0.091
0.042,0.092
0.0082,0.093
-0.0473,0.094
-0.0803,0.095
-0.1035,0.096
-0.1125,0.097
-0.1035,0.098
-0.0578,0.099
0.0195,0.1
0.0727,0.101
0.0892,0.102
0.0622,0.103
0.0397,0.104
0.0127,0.105
0.0015,0.106
0.0067,0.107
-0.0323,0.108
-0.0113,0.109
0.0435,0.11
0.0592,0.111
0.0615,0.112
0.0195,0.113
-0.0218,0.114
-0.0248,0.115
-0.0195,0.116
-0.015,0.117
-0.0248,0.118
0.0375,0.119
0.1305,0.12
0.1065,0.121
0.0457,0.122
0.0052,0.123
-0.0203,0.124
-0.0458,0.125
-0.0698,0.126
-0.0713,0.127
-0.0511,0.128
-0.0053,0.129
0.0067,0.13
0.0315,0.131
0.0427,0.132
0.0052,0.133
-0.0165,0.134
-0.0443,0.135
-0.0518,0.136
-0.075,0.137
-0.0915,0.138
-0.0555,0.139
-0.0046,0.14
0.0292,0.141
0.021,0.142
0.0202,0.143
0.042,0.144
0.042,0.145
0.0052,0.146
-0.0203,0.147
-0.0375,0.148
-0.0555,0.149
-0.0503,0.15
-0.0563,0.151
-0.0436,0.152
-0.0083,0.153
0.0187,0.154
0.0292,0.155
0.0427,0.156
0.063,0.157
0.069,0.158
0.0645,0.159
0.0742,0.16
0.1012,0.161
0.0705,0.162
0.0007,0.163
-0.0091,0.164
0.0097,0.165
0.003,0.166
-0.0098,0.167
0.003,0.168
-0.0008,0.169
-0.003,0.17
-0.0128,0.171
-0.0293,0.172
0.0007,0.173
0.003,0.174
-0.012,0.175
-0.0046,0.176
-0.006,0.177
-0.0105,0.178
-0.0158,0.179
-0.0195,0.18
-0.024,0.181
-0.0143,0.182
-0.0158,0.183
-0.0338,0.184
-0.0405,0.185
-0.021,0.186
0.0187,0.187
0.0292,0.188
0.0262,0.189
0.018,0.19
0.0007,0.191
0.0157,0.192
0.009,0.193
-0.0233,0.194
-0.012,0.195
0.0007,0.196
-0.0015,0.197
-0.0105,0.198
-0.0405,0.199
-0.0668,0.2
-0.0518,0.201
0.0187,0.202
0.0772,0.203
0.1275,0.204
0.1417,0.205
0.051,0.206
-0.015,0.207
-0.0645,0.208
-0.099,0.209
-0.0743,0.21
-0.057,0.211
-0.0195,0.212
-0.0308,0.213
-0.0938,0.214
-0.1193,0.215
-0.0788,0.216
-0.0465,0.217
-0.0256,0.218
0.0315,0.219
0.0427,0.22
0.0727,0.221
0.1102,0.222
0.0855,0.223
0.0862,0.224
0.129,0.225
0.1635,0.226
0.1785,0.227
0.1455,0.228
0.105,0.229
0.0742,0.23
0.006,0.231
-0.0713,0.232
-0.1313,0.233
-0.1155,0.234
-0.0458,0.235
-0.0293,0.236
-0.0691,0.237
-0.1088,0.238
-0.1553,0.239
-0.1155,0.24
-0.0128,0.241
0.057,0.242
0.0862,0.243
0.0247,0.244
-0.0158,0.245
-0.063,0.246
-0.123,0.247
-0.1185,0.248
-0.0975,0.249
-0.042,0.25
0.0007,0.251
0.0217,0.252
0.0307,0.253
0.0277,0.254
0.0037,0.255
-0.0091,0.256
0.0067,0.257
-0.0181,0.258
-0.0135,0.259
0.0645,0.26
0.1335,0.261
0.1702,0.262
0.1537,0.263
0.0712,0.264
0.0322,0.265
0.0097,0.266
-0.0315,0.267
-0.0653,0.268
-0.1305,0.269
-0.1343,0.27
-0.0968,0.271
-0.0728,0.272
-0.0158,0.273
0.0585,0.274
0.1672,0.275
0.21,0.276
0.15,0.277
0.1042,0.278
0.0532,0.279
-0.0195,0.28
-0.0683,0.281
-0.09,0.282
-0.0953,0.283
-0.0818,0.284
-0.0518,0.285
-0.0143,0.286
-0.0113,0.287
-0.0038,0.288
0.012,0.289
-0.0128,0.29
-0.0593,0.291
-0.0856,0.292
-0.0683,0.293
-0.0263,0.294
0.0652,0.295
0.1297,0.296
0.1312,0.297
0.117,0.298
0.069,0.299
0.009,0.3
-0.0443,0.301
-0.0773,0.302
-0.093,0.303
-0.0856,0.304
-0.0691,0.305
-0.0361,0.306
-0.0046,0.307
0.0195,0.308
0.048,0.309
0.0465,0.31
0.0382,0.311
0.0262,0.312
0.0127,0.313
0.0045,0.314
-0.012,0.315
-0.0173,0.316
-0.0053,0.317
-0.0008,0.318
-0.0195,0.319
-0.0368,0.32
-0.0518,0.321
-0.0555,0.322
-0.024,0.323
0.0022,0.324
0.0255,0.325
0.0607,0.326
0.0547,0.327
0.0345,0.328
0.027,0.329
0.0082,0.33
-0.0046,0.331
-0.0158,0.332
-0.006,0.333
0.018,0.334
0.009,0.335
-0.0046,0.336
-0.0091,0.337
-0.0053,0.338
0.0232,0.339
0.0307,0.34
0.0105,0.341
0.0142,0.342
0.0082,0.343
-0.0105,0.344
-0.0181,0.345
-0.0308,0.346
-0.0353,0.347
-0.0518,0.348
-0.0555,0.349
-0.0218,0.35
0.0165,0.351
0.0442,0.352
0.0495,0.353
0.063,0.354
0.0607,0.355
0.0202,0.356
-0.0046,0.357
-0.0293,0.358
-0.0383,0.359
-0.0225,0.36
-0.0165,0.361
-0.0008,0.362
0.0075,0.363
0.0082,0.364
0.0142,0.365
0.0052,0.366
-0.0023,0.367
-0.0083,0.368
-0.0143,0.369
-0.0195,0.37
-0.0368,0.371
-0.0458,0.372
-0.033,0.373
0.0127,0.374
0.0465,0.375
0.0465,0.376
0.054,0.377
0.039,0.378
0.0157,0.379
-0.0278,0.38
-0.0743,0.381
-0.0593,0.382
-0.0346,0.383
-0.0143,0.384
0.0075,0.385
0.0232,0.386
0.018,0.387
0.0157,0.388
0.0247,0.389
0.0105,0.39
0.0127,0.391
0.0382,0.392
0.0532,0.393
0.0367,0.394
-0.0053,0.395
-0.0338,0.396
-0.0465,0.397
-0.0428,0.398
-0.0353,0.399
-0.0233,0.4
-0.0008,0.401
0.0112,0.402
0.0105,0.403
0.0052,0.404
-0.0053,0.405
-0.0068,0.406
-0.0015,0.407
0.0052,0.408
0.0067,0.409
0.0052,0.41
0.009,0.411
0.015,0.412
0.012,0.413
0.0,0.414
-0.0015,0.415
0.0,0.416
0.0067,0.417
0.0202,0.418
0.0172,0.419
0.0135,0.42
0.0067,0.421
0.0037,0.422
0.0045,0.423
0.006,0.424
0.0112,0.425
0.003,0.426
-0.0158,0.427
-0.0383,0.428
-0.0405,0.429
-0.0218,0.43
-0.0128,0.431
0.0007,0.432
0.0165,0.433
0.03,0.434
0.0262,0.435
0.0022,0.436
-0.0128,0.437
-0.0263,0.438
-0.0248,0.439
-0.0128,0.44
-0.012,0.441
-0.0008,0.442
0.0165,0.443
0.0277,0.444
0.039,0.445
0.0382,0.446
0.0232,0.447
0.0075,0.448
0.0015,0.449
-0.0015,0.45
0.003,0.451
0.0015,0.452
-0.0068,0.453
-0.006,0.454
-0.0075,0.455
-0.0038,0.456
-0.003,0.457
-0.0091,0.458
-0.0143,0.459
-0.012,0.46
-0.0046,0.461
-0.012,0.462
-0.0181,0.463
-0.0128,0.464
-0.0091,0.465
0.0015,0.466
-0.0008,0.467
-0.003,0.468
0.006,0.469
0.0045,0.47
-0.0038,0.471
-0.0091,0.472
-0.0023,0.473
0.0015,0.474
0.009,0.475
0.027,0.476
0.0322,0.477
0.0352,0.478
0.0247,0.479
-0.0008,0.48
-0.0083,0.481
-0.0158,0.482
-0.0218,0.483
-0.0143,0.484
-0.0135,0.485
-0.0038,0.486
0.0037,0.487
0.003,0.488
-0.0023,0.489
-0.0173,0.49
-0.0195,0.491
-0.012,0.492
0.003,0.493
0.018,0.494
0.0277,0.495
0.0307,0.496
0.0255,0.497
0.0247,0.498
0.0075,0.499
-0.0053,0.5
-0.0091,0.501
-0.0158,0.502
-0.0128,0.503
-0.0068,0.504
-0.0023,0.505
0.0015,0.506
-0.0008,0.507
-0.0046,0.508
-0.0091,0.509
-0.0128,0.51
-0.0091,0.511
-0.003,0.512
0.0015,0.513
0.0075,0.514
0.0052,0.515
0.0037,0.516
0.0037,0.517
-0.006,0.518
-0.0165,0.519
-0.0195,0.52
-0.0083,0.521
0.0067,0.522
0.0165,0.523
0.012,0.524
0.0022,0.525
0.0052,0.526
0.006,0.527
0.015,0.528
0.0127,0.529
0.0052,0.53
0.0075,0.531
0.009,0.532
0.0097,0.533
0.0007,0.534
0.0,0.535
-0.0053,0.536
-0.0158,0.537
-0.0188,0.538
-0.0218,0.539
-0.0128,0.54
-0.0098,0.541
-0.015,0.542
-0.0233,0.543
-0.0203,0.544
-0.0038,0.545
0.012,0.546
0.0165,0.547
0.0172,0.548
0.0277,0.549
0.0277,0.55
0.0405,0.551
0.0442,0.552
0.024,0.553
0.0135,0.554
-0.0046,0.555
-0.003,0.556
-0.003,0.557
-0.0098,0.558
-0.0083,0.559
-0.0143,0.56
-0.0181,0.561
-0.024,0.562
-0.0293,0.563
-0.0263,0.564
-0.015,0.565
-0.0046,0.566
0.0112,0.567
0.033,0.568
0.0247,0.569
0.0007,0.57
-0.0105,0.571
-0.0135,0.572
