VaMe,time
0.0255,0.001
0.0465,0.002
0.039,0.003
0.0195,0.004
0.0045,0.005
0.0097,0.006
0.0217,0.007
0.0225,0.008
0.0127,0.009
-0.0068,0.01
-0.0285,0.011
-0.027,0.012
-0.0218,0.013
-0.0315,0.014
-0.0443,0.015
-0.0428,0.016
-0.027,0.017
-0.012,0.018
-0.0053,0.019
0.0037,0.02
0.0217,0.021
0.0382,0.022
0.0307,0.023
0.0037,0.024
-0.003,0.025
-0.0158,0.026
-0.0233,0.027
-0.0346,0.028
-0.0473,0.029
-0.0315,0.03
-0.0278,0.031
-0.0105,0.032
0.0165,0.033
0.0247,0.034
0.0217,0.035
0.03,0.036
0.0405,0.037
0.042,0.038
0.0382,0.039
0.024,0.04
0.0075,0.041
-0.0195,0.042
-0.0293,0.043
-0.0525,0.044
-0.0653,0.045
-0.0473,0.046
-0.024,0.047
0.0052,0.048
0.0352,0.049
0.0727,0.05
0.0892,0.051
0.075,0.052
0.057,0.053
0.0382,0.054
0.0015,0.055
-0.0278,0.056
-0.0511,0.057
-0.0668,0.058
-0.0638,0.059
-0.0593,0.06
-0.0285,0.061
0.0105,0.062
0.0382,0.063
0.0652,0.064
0.0525,0.065
0.0307,0.066
0.0262,0.067
-0.0113,0.068
-0.0405,0.069
-0.045,0.07
-0.0578,0.071
-0.0338,0.072
0.0202,0.073
0.063,0.074
0.0817,0.075
0.0742,0.076
0.0525,0.077
0.0165,0.078
0.0052,0.079
-0.0098,0.08
-0.0503,0.081
-0.0593,0.082
-0.0503,0.083
-0.0248,0.084
-0.0158,0.085
-0.033,0.086
-0.0308,0.087
-0.0278,0.088
-0.0075,0.089
0.0157,0.09
0.0202,0.091
0.0232,0.092
0.0112,0.093
-0.0091,0.094
-0.0105,0.095
-0.0135,0.096
-0.0173,0.097
-0.0113,0.098
-0.0173,0.099
-0.0248,0.1
-0.0323,0.101
-0.03,0.102
-0.0158,0.103
0.0022,0.104
0.0315,0.105
0.069,0.106
0.09,0.107
0.0517,0.108
0.0007,0.109
-0.0158,0.11
-0.024,0.111
-0.039,0.112
-0.0308,0.113
0.0195,0.114
0.0502,0.115
0.0382,0.116
0.0075,0.117
-0.0015,0.118
0.0165,0.119
0.0442,0.12
0.066,0.121
0.0337,0.122
-0.0256,0.123
-0.0803,0.124
-0.0728,0.125
-0.0256,0.126
-0.0346,0.127
-0.0465,0.128
-0.0353,0.129
0.0082,0.13
0.0502,0.131
0.0555,0.132
0.0502,0.133
0.0885,0.134
0.1425,0.135
0.0975,0.136
0.024,0.137
-0.0691,0.138
-0.1058,0.139
-0.078,0.14
-0.0578,0.141
0.0007,0.142
0.0217,0.143
0.0097,0.144
-0.042,0.145
-0.063,0.146
-0.0488,0.147
-0.0518,0.148
-0.057,0.149
-0.0713,0.15
-0.0375,0.151
-0.0008,0.152
0.0112,0.153
-0.0083,0.154
-0.0181,0.155
0.003,0.156
0.003,0.157
0.0345,0.158
0.0765,0.159
0.0787,0.16
0.0825,0.161
0.072,0.162
0.0427,0.163
0.0285,0.164
0.0157,0.165
0.0105,0.166
-0.0038,0.167
-0.0188,0.168
-0.0135,0.169
-0.0135,0.17
-0.0248,0.171
-0.0188,0.172
0.018,0.173
0.0315,0.174
0.0322,0.175
0.0195,0.176
-0.0083,0.177
0.003,0.178
-0.0135,0.179
-0.0398,0.18
-0.0443,0.181
-0.0428,0.182
-0.0218,0.183
-0.0105,0.184
-0.0105,0.185
-0.0015,0.186
0.012,0.187
0.018,0.188
0.0082,0.189
-0.0008,0.19
-0.0143,0.191
-0.0128,0.192
0.0165,0.193
0.024,0.194
0.0307,0.195
0.0142,0.196
-0.0218,0.197
-0.0405,0.198
-0.0728,0.199
-0.0293,0.2
0.039,0.201
0.06,0.202
0.0577,0.203
0.0187,0.204
0.0015,0.205
-0.0135,0.206
0.003,0.207
0.0202,0.208
-0.0195,0.209
-0.045,0.21
-0.0788,0.211
-0.0923,0.212
-0.0458,0.213
-0.0023,0.214
0.0232,0.215
0.0435,0.216
0.066,0.217
0.0817,0.218
0.054,0.219
0.0,0.22
-0.024,0.221
0.0067,0.222
0.0472,0.223
0.0637,0.224
0.078,0.225
0.0682,0.226
0.039,0.227
0.0142,0.228
-0.0195,0.229
-0.0443,0.23
-0.0533,0.231
-0.0721,0.232
-0.0683,0.233
-0.0346,0.234
-0.0128,0.235
0.0082,0.236
0.0075,0.237
-0.0218,0.238
-0.0195,0.239
-0.0068,0.24
-0.024,0.241
-0.0413,0.242
-0.0398,0.243
-0.039,0.244
-0.0278,0.245
-0.0105,0.246
-0.012,0.247
-0.0143,0.248
-0.0068,0.249
0.0255,0.25
0.0412,0.251
0.0307,0.252
0.0427,0.253
0.0382,0.254
0.0217,0.255
0.0187,0.256
0.0067,0.257
0.003,0.258
-0.0188,0.259
-0.0375,0.26
