VaMe,time
-0.0007407791444840014,0.001
-0.001848920264145935,0.002
-0.002670197215392561,0.003
-0.0030689480028125242,0.004
-0.0030980021650529152,0.005
-0.0029894210612884014,0.006
-0.003092921015868666,0.007
-0.003738634555606108,0.008
-0.005026808634412373,0.009
-0.00666404943483669,0.01
-0.00799148364743846,0.011
-0.008224302342760845,0.012
-0.0067869502159046136,0.013
-0.0035809574732817207,0.014
0.0009364717287477255,0.015
0.005877314227966787,0.016
0.010193424197914244,0.017
0.013039070219297883,0.018
0.014088100478818562,0.019
0.01356105700266294,0.02
0.011908065305038273,0.021
0.009438868921274865,0.022
0.006223179064184388,0.023
0.0022716105416665843,0.024
-0.0022474045028684805,0.025
-0.006934107642458533,0.026
-0.01122531893873759,0.027
-0.01453068085342019,0.028
-0.01637539092384829,0.029
-0.01651878475132531,0.03
-0.015012543052887892,0.031
-0.01216825648754418,0.032
-0.008445140553681549,0.033
-0.00428599678524523,0.034
-1.4956906232939453e-05,0.035
0.004055448545711645,0.036
0.007436067166080691,0.037
0.009550100022505443,0.038
0.01015762241571158,0.039
0.009675874673058856,0.04
0.008989496690711467,0.041
0.00891885800992808,0.042
0.00978989727523428,0.043
0.011273102421420874,0.044
0.012488334456181041,0.045
0.012377536616733296,0.046
0.010197468185089539,0.047
0.005863881242578784,0.048
-2.4086847500604766e-05,0.049
-0.006436040286545184,0.05
-0.012250299283197385,0.051
-0.016531336814363824,0.052
-0.018708033718076028,0.053
-0.01864226759661082,0.054
-0.016568952219680137,0.055
-0.012957614163015866,0.056
-0.008388909608884852,0.057
-0.0034774611442244916,0.058
0.001194638528363546,0.059
0.005161955444579561,0.06
0.008137526101635777,0.061
0.010000730799842365,0.062
0.010738636806801075,0.063
0.010397942545280226,0.064
0.009070566653121807,0.065
0.006921303499376533,0.066
0.004243468822385181,0.067
0.0014725826806806144,0.068
-0.0009068691310434214,0.069
-0.002519080051924273,0.07
-0.003209361098109789,0.071
-0.0030458980429568573,0.072
-0.0022327256268995068,0.073
-0.0010133825663680809,0.074
0.00038551468926326945,0.075
0.0017730399364032274,0.076
0.0029818997881857897,0.077
0.0038447947657363913,0.078
0.004185058625939868,0.079
0.0038298308497575293,0.08
0.0026566735591875106,0.081
0.0006600051188929611,0.082
-0.0020046704873113433,0.083
-0.005009236402571811,0.084
-0.007876391403580655,0.085
-0.010051768215400865,0.086
-0.011013876058014372,0.087
-0.010402191517453032,0.088
-0.008153084904506282,0.089
-0.004601590230379678,0.09
-0.00045894128366581234,0.091
0.003380553854807288,0.092
0.006120724318765741,0.093
0.0073033363310907465,0.094
0.006943457177973738,0.095
0.005514721280045718,0.096
0.0037308437227071747,0.097
0.00220790541913786,0.098
0.001236650788963225,0.099
0.0007988813110019928,0.1
0.0007389237957248617,0.101
0.000894170764255434,0.102
0.0010858314533562367,0.103
0.0010761366098830311,0.104
0.0006439395106359037,0.105
-0.00026164956392435234,0.106
-0.0014571220719467985,0.107
-0.002605099101039854,0.108
-0.0033688990783185928,0.109
-0.0035654942751388473,0.11
-0.0032307241823338337,0.111
-0.0025376134090994797,0.112
-0.0016606975133344776,0.113
-0.0006915268485420486,0.114
0.0004383005502730341,0.115
0.0019509168437766263,0.116
0.003971345506731686,0.117
0.006259703249543446,0.118
0.008264943925626234,0.119
0.009406281253194567,0.12
0.009309675417888703,0.121
0.007879603916252016,0.122
0.005238792846545318,0.123
0.0016467117938257073,0.124
-0.0025428940700215697,0.125
-0.0068790774051359594,0.126
-0.010790769799281051,0.127
-0.013633476839742722,0.128
-0.014859659741884424,0.129
-0.01422230518404933,0.13
-0.01184270108223865,0.131
-0.008115602601662665,0.132
-0.0036052612420479405,0.133
0.0010271596776675977,0.134
0.005155993506875779,0.135
0.008320898201465886,0.136
0.010268728923176006,0.137
0.01098323759158432,0.138
0.010674122697337703,0.139
0.00962525853595162,0.14
0.008041825630689402,0.141
0.006047318472368569,0.142
0.0037491147292189973,0.143
0.001280326770037471,0.144
-0.0011831175535262442,0.145
-0.003427151269330864,0.146
-0.005213966642410427,0.147
-0.006285891091835736,0.148
-0.006392001356545012,0.149
-0.005392652335300407,0.15
-0.003415393090353057,0.151
-0.000954870025183172,0.152
0.0011956780944513315,0.153
0.002208258751574406,0.154
0.0015575382824070286,0.155
