VaMe,time
-0.00011087327091528365,0.001
0.002356922523156745,0.002
0.003478077357062822,0.003
0.0025499328399270606,0.004
-0.00013319710656355954,0.005
-0.0033011413300769745,0.006
-0.0052049408863383325,0.007
-0.004455051803345797,0.008
-0.0007703454781837183,0.009
0.004774533014445413,0.01
0.010117624789951112,0.011
0.013104223331814211,0.012
0.012531960228769594,0.013
0.008694365196981345,0.014
0.0030802957888308325,0.015
-0.0024891523246531933,0.016
-0.006697145849871448,0.017
-0.009084502015464657,0.018
-0.009852629496562276,0.019
-0.00937879351057412,0.02
-0.007843316194405496,0.021
-0.005206454743408226,0.022
-0.001429790620878592,0.023
0.0032382626692565902,0.024
0.008050786725878492,0.025
0.01185171657601946,0.026
0.01355446999277832,0.027
0.012718326212553373,0.028
0.009783149595365944,0.029
0.005791799243106404,0.03
0.0018720727280854036,0.031
-0.0011282502809172026,0.032
-0.002775274997246256,0.033
-0.003089403020776192,0.034
-0.002512420197881614,0.035
-0.001731534037293317,0.036
-0.001408169648586393,0.037
-0.0019545756912581836,0.038
-0.003424701454100821,0.039
-0.005515392729510467,0.04
-0.007692299509397179,0.041
-0.009410623482610188,0.042
-0.01032361105675431,0.043
-0.010394593902480605,0.044
-0.009870551864064043,0.045
-0.009113305651583938,0.046
-0.008381700405166254,0.047
-0.007686808778708124,0.048
-0.006779110228804002,0.049
-0.005274017400204523,0.05
-0.0028448352014949917,0.051
0.000636366544065276,0.052
0.00503996963969598,0.053
0.009946080805459123,0.054
0.014689186978311458,0.055
0.01857525992336132,0.056
0.021104912920780587,0.057
0.021980321758636852,0.058
0.021034284877327895,0.059
0.01831110012719167,0.06
0.014169270636333853,0.061
0.009148693203201042,0.062
0.003723714684425838,0.063
-0.0017325110523707444,0.064
-0.006780789522109427,0.065
-0.010819026139631385,0.066
-0.013233459452103087,0.067
-0.013751641053820849,0.068
-0.012717319869895539,0.069
-0.01099983607106089,0.07
-0.00955931909548007,0.071
-0.008983336810243773,0.072
-0.009299947447746048,0.073
-0.010087191164616822,0.074
-0.010669447908951558,0.075
-0.010276408745251691,0.076
-0.008266078302981003,0.077
-0.004499090560906187,0.078
0.0003823068182671222,0.079
0.005167129214778537,0.08
0.008724490948700663,0.081
0.010532941659538924,0.082
0.010698159568828698,0.083
0.009618752053565726,0.084
0.007705295665580835,0.085
0.005319424053739016,0.086
0.002797981490456241,0.087
0.0004636534146346762,0.088
-0.0013284327537088126,0.089
-0.002173690716975984,0.09
-0.0017834068913916321,0.091
-0.0002311683489896635,0.092
0.001978048622247812,0.093
0.004077479459178312,0.094
0.005334912634577112,0.095
0.005342282569857834,0.096
0.004146083774556669,0.097
0.0021494474207119575,0.098
-8.686273720595256e-05,0.099
-0.0020395167402049896,0.1
-0.0034472560815538,0.101
-0.004444914917637428,0.102
-0.0053981777461023775,0.103
-0.006552855573576303,0.104
-0.007798916798869916,0.105
-0.008639491074199653,0.106
-0.008340775232039549,0.107
-0.006299777942167832,0.108
-0.0024877442163340475,0.109
0.0023996122447306734,0.11
0.00724870428701354,0.111
0.011057878030201184,0.112
0.013316335706581915,0.113
0.014022893148142913,0.114
0.01347400961826947,0.115
0.012075844557829639,0.116
0.010175298876875901,0.117
0.007839618238558147,0.118
0.004768812972145908,0.119
0.0005168479733150264,0.12
-0.005099318263825419,0.121
-0.011737214077917751,0.122
-0.01860301084859445,0.123
-0.024668496152716306,0.124
-0.028821767018876614,0.125
-0.03004199140166998,0.126
-0.027676859805511538,0.127
-0.02170300543237171,0.128
-0.012827672188154957,0.129
-0.0023252318382954705,0.13
0.008374262377342498,0.131
0.018076785477859108,0.132
0.025924430220907804,0.133
0.03123054194644016,0.134
0.03334018003055978,0.135
0.03180576242053659,0.136
0.026789610694558052,0.137
0.0192513983571738,0.138
0.01069703914673011,0.139
0.0026920043158816173,0.14
-0.003578781681222378,0.141
-0.007553860672006848,0.142
-0.009313132107195267,0.143
-0.00942665690089458,0.144
-0.008727220375450845,0.145
-0.008096011859669629,0.146
-0.008282806080394285,0.147
-0.009713954982081531,0.148
-0.012253196022628601,0.149
-0.015039447639897011,0.15
-0.01671096750676134,0.151
-0.016070195160855744,0.152
-0.012727164748762043,0.153
-0.007262303583076077,0.154
-0.0008934422083620742,0.155
0.005066609007937843,0.156
0.00963224055056976,0.157
0.012266800016219683,0.158
0.01277233564594061,0.159
0.011164840263235856,0.16
0.007685051987295703,0.161
0.002901077029608088,0.162
-0.002278761633018428,0.163
-0.006799591538557504,0.164
-0.009727537939760306,0.165
-0.010410618398701048,0.166
-0.008610572275023105,0.167
-0.004676104411155032,0.168
0.00045589452435266826,0.169
0.005570967423444351,0.17
0.009618265424591148,0.171
0.01202567872606608,0.172
0.012721895708404434,0.173
0.011875524710802228,0.174
0.009645959486983411,0.175
0.00620563344931208,0.176
0.0019477874028249983,0.177
-0.002338361438602158,0.178
-0.005547748823787534,0.179
-0.0067038125907348655,0.18
-0.005470466904664526,0.181
-0.002299003735054457,0.182
0.0018432801670998865,0.183
0.005875625315324754,0.184
0.008869635901122315,0.185
0.010161000737647323,0.186
0.009410448889358807,0.187
0.006605476263962072,0.188
0.002042378747259363,0.189
-0.003577621075517336,0.19
-0.00908771961662292,0.191
-0.013137443264662322,0.192
-0.014750841215268295,0.193
-0.013786255951906298,0.194
-0.010989323183058782,0.195
-0.007580048642570833,0.196
-0.0046545001091159695,0.197
-0.002814587657530286,0.198
-0.0021624936525538444,0.199
-0.0024641040864594728,0.2
-0.003278568784976462,0.201
-0.004062985920797986,0.202
-0.004322817453863263,0.203
-0.003756721668028192,0.204
-0.0023131043406559243,0.205
